gene1,gene2,label
HMGCL,HMGCLL1,0
HP,HPR,0
HPRT1,PRTFDC1,0
HPSE,HPSE2,0
HRK,PMAIP1,0
HS6ST2,HS6ST3,0
HSPA12A,HSPA12B,0
HSPB1,HSPB8,0
HSPB6,HSPB8,0
HTRA1,HTRA3,0
HTRA3,HTRA4,0
HUS1,HUS1B,0
HYAL2,SPAM1,0
HYAL4,SPAM1,0
ICK,MAK,0
IDE,NRDC,0
IKBKE,TBK1,0
IMPA1,IMPA2,0
IMPDH1,IMPDH2,0
INMT-MINDY4,NNMT,0
INMT,NNMT,0
INPP4A,INPP4B,0
INPP5D,INPPL1,0
INPP5J,INPP5K,0
IP6K1,IP6K2,0
IP6K1,IP6K3,0
IP6K2,IP6K3,0
IRAK1,IRAK4,0
ISG15,UBC,0
ITGA3,ITGA5,0
ITPKA,ITPKB,0
ITPKA,ITPKC,0
ITPKB,ITPKC,0
JAK1,JAK3,0
JAK2,JAK3,0
JAKMIP1,JAKMIP2,0
JAKMIP2,JAKMIP3,0
JMJD1C,KDM3B,0
JMJD7-PLA2G4B,PLA2G4B,0
JMJD7-PLA2G4B,PLA2G4E,0
KALRN,TRIO,0
KAT5,KAT6B,0
KATNAL1,VPS4B,0
KBTBD11,KLHDC7A,0
KBTBD11,KLHDC7B,0
KBTBD6,KBTBD7,0
KCNA2,KCNC4,0
KCNA3,KCNA4,0
KCNA3,KCNC4,0
KCNA4,KCNC1,0
KCNA7,KCNC4,0
KCNB2,KCNV2,0
KCNC1,KCNC4,0
KCNC3,KCNC4,0
KCNN1,KCNN3,0
KCNN2,KCNN3,0
KCNS3,KCNV2,0
KCTD1,KCTD15,0
KCTD12,KCTD16,0
KCTD12,KCTD8,0
KCTD21,KCTD6,0
KDM1A,KDM1B,0
KDM2A,KDM2B,0
KDM4A,KDM4B,0
KDM4A,KDM4D,0
KDM4A,KDM4E,0
KDM4B,KDM4C,0
KDM4B,KDM4D,0
KDM4B,KDM4E,0
KDM4C,KDM4D,0
KDM4C,KDM4E,0
KDM4D,KDM4E,0
KDM5B,KDM5C,0
KDM5B,KDM5D,0
KDM5C,KDM5D,0
KDM6A,UTY,0
KDM7A,PHF2,0
KDM7A,PHF8,0
KIF11,KIF3B,0
KIF21A,KIF4A,0
KIF21A,KIF4B,0
KIF21B,KIF4A,0
KIT,PDGFRA,0
KLHDC1,KLHDC2,0
KLHDC8A,KLHDC8B,0
KLHL1,KLHL18,0
KLHL1,KLHL2,0
KLHL1,KLHL4,0
KLHL12,KLHL4,0
KLHL13,KLHL31,0
KLHL13,KLHL32,0
KLHL13,KLHL36,0
KLHL14,KLHL26,0
KLHL14,KLHL31,0
KLHL14,KLHL36,0
KLHL18,KLHL4,0
KLHL18,KLHL5,0
KLHL23,KLHL29,0
KLHL24,KLHL25,0
KLHL24,KLHL29,0
KLHL24,KLHL6,0
KLHL26,KLHL31,0
KLHL26,KLHL32,0
KLHL26,KLHL36,0
KLHL31,KLHL36,0
KLHL35,KLHL6,0
KLHL40,KLHL41,0
KLK10,KLK3,0
KSR1,KSR2,0
KYAT1,KYAT3,0
LALBA,SPACA5B,0
LARGE1,LARGE2,0
LATS1,LATS2,0
LATS1,STK38,0
LATS2,ROCK1,0
LATS2,STK38,0
LATS2,STK38L,0
LCMT1,LCMT2,0
LCP1,PLS3,0
LDHAL6A,UEVLD,0
LDHC,UEVLD,0
LFNG,MFNG,0
LIMD1,LPP,0
LIMK1,LIMK2,0
LIPF,LIPJ,0
LIPF,LIPK,0
LIPF,LIPM,0
LIPF,LIPN,0
LIPK,LIPN,0
LNX1,LNX2,0
LONRF2,LONRF3,0
LOX,LOXL1,0
LPIN1,LPIN2,0
LPIN1,LPIN3,0
LPIN2,LPIN3,0
LRBA,NBEA,0
LRP8,VLDLR,0
LRRC9,PPP1R7,0
LTC4S,MGST2,0
LTF,MELTF,0
LTF,TF,0
LYPLA1,LYPLA2,0
LYPLA2,LYPLAL1,0
LYZ,SPACA5B,0
LYZL1,SPACA5B,0
LYZL2,SPACA5B,0
LYZL4,SPACA5B,0
LYZL6,SPACA5B,0
MAGI1,MAGI3,0
MAGT1,TUSC3,0
MAN2A1,MAN2A2,0
MAOA,MAOB,0
MAP2K2,MAP2K4,0
MAP2K4,MAP2K6,0
MAP2K4,MAP2K7,0
MAP2K6,MAP2K7,0
MAP3K12,MAP3K13,0
MAP3K15,MAP3K5,0
MAP3K15,MAP3K6,0
MAP4K4,MINK1,0
MAP4K4,NRK,0
MAP4K4,TNIK,0
MAP4K5,STK24,0
MAP4K5,STK26,0
MAPK11,MAPK14,0
MAPK11,MAPK8,0
MAPK11,MAPK9,0
MAPK12,MAPK14,0
MAPK12,MAPK8,0
MAPK14,MAPK8,0
MAPK3,MAPK4,0
MAPK4,MAPK6,0
MAPKAPK2,MAPKAPK3,0
MAPKAPK3,MKNK2,0
MAPKBP1,WDR62,0
MARCH11,MARCH4,0
MARCH2,MARCH3,0
MARK4,NIM1K,0
MASP1,MASP2,0
MAST1,MAST2,0
MAST2,MAST3,0
MAST2,MAST4,0
MAT1A,MAT2A,0
MAZ,VEZF1,0
MBOAT1,MBOAT2,0
MCCC1,PCCA,0
MCRIP1,MCRIP2,0
MDP1,NEDD8-MDP1,0
ME1,ME2,0
MECOM,PRDM16,0
MELTF,TF,0
MEP1A,MEP1B,0
MERTK,TYRO3,0
MET,MST1R,0
METTL11B,NTMT1,0
METTL2A,METTL6,0
METTL2A,METTL8,0
METTL2B,METTL6,0
METTL7A,METTL7B,0
MEX3A,MEX3D,0
MEX3B,MEX3C,0
MEX3B,MEX3D,0
MEX3C,MEX3D,0
MGAT1,POMGNT1,0
MGAT5,MGAT5B,0
MIB1,MIB2,0
MID1,MID2,0
MKNK1,MKNK2,0
MKRN1,MKRN2,0
MKRN1,MKRN3,0
MKRN2,MKRN3,0
MME,MMEL1,0
MMEL1,PHEX,0
MMP12,MMP7,0
MMP13,MMP17,0
MMP13,MMP7,0
MMP27,MMP7,0
MMP3,MMP7,0
MOB1A,MOB1B,0
MOB1B,MOB3A,0
MOB1B,MOB3B,0
MOB1B,MOB3C,0
MORN3,RSPH10B,0
MORN3,RSPH10B2,0
MOV10,MOV10L1,0
MPP1,MPP7,0
MPP4,MPP6,0
MPP4,MPP7,0
MPP6,MPP7,0
MPPED1,MPPED2,0
MPST,TST,0
MST1,PLG,0
MTHFD1,MTHFD2L,0
MTHFS,ST20-MTHFS,0
MTM1,MTMR3,0
MTMR1,MTMR3,0
MX1,MX2,0
MYLK3,MYLK4,0
MYLK4,SPEG,0
MYO3A,MYO3B,0
N4BP2,N4BP2L1,0
NACC1,NACC2,0
NAPA,NAPB,0
NAT1,NAT2,0
NBEAL1,NBEAL2,0
NEK1,NEK2,0
NEK1,NEK3,0
NEK1,NEK5,0
NEK1,NEK7,0
NEK2,NEK7,0
NEK3,NEK5,0
NEK3,NEK6,0
NEK3,NEK7,0
NEK4,NEK7,0
NEK5,NEK7,0
NEK6,NEK7,0
NEK7,NEK8,0
NEK7,NEK9,0
NEU2,NEU3,0
NEU2,NEU4,0
NEU3,NEU4,0
NEURL1,NEURL1B,0
NEURL1,NEURL3,0
NEURL1B,NEURL3,0
NFE2,NFE2L3,0
NIM1K,SIK1,0
NIM1K,SIK2,0
NIM1K,SNRK,0
NLN,THOP1,0
NME6,NME7,0
NME8,NME9,0
NMNAT1,NMNAT2,0
NMNAT1,NMNAT3,0
NMNAT2,NMNAT3,0
NMRK1,NMRK2,0
NNMT,PNMT,0
NPR1,NPR2,0
NRBP1,NRBP2,0
NRIP2,NRIP3,0
NRK,TNIK,0
NT5C1A,NT5C1B-RDH14,0
NT5DC2,NT5DC3,0
NTRK1,NTRK3,0
NTRK2,NTRK3,0
NUDT10,NUDT3,0
NUDT10,NUDT4,0
NUDT11,NUDT3,0
NUDT12,NUDT13,0
NUDT3,NUDT4,0
OAS1,OAS2,0
OAS1,OAS3,0
OAS1,OASL,0
OAS2,OAS3,0
OBSCN,OBSL1,0
OLFM2,OLFM3,0
OTUD6A,OTUD6B,0
OTUD7A,OTUD7B,0
OVCH1,OVCH2,0
PACSIN1,PACSIN2,0
PACSIN1,PACSIN3,0
PADI1,PADI2,0
PADI1,PADI3,0
PADI1,PADI4,0
PADI2,PADI3,0
PADI2,PADI4,0
PADI2,PADI6,0
PADI3,PADI4,0
PADI3,PADI6,0
PAFAH1B1,WDR5B,0
PAFAH2,PLA2G7,0
PAK2,PAK3,0
PAK2,PAK5,0
PANK1,PANK3,0
PANK3,PANK4,0
PAPPA,PAPPA2,0
PAPSS1,PAPSS2,0
PARP11,PARP12,0
PARP2,PARP3,0
PASK,PIM1,0
PASK,PIM3,0
PCK1,PCK2,0
PCMTD1,PCMTD2,0
PCSK2,PCSK4,0
PCSK2,PCSK5,0
PCSK2,PCSK6,0
PCYT1A,PCYT1B,0
PDCD6,PEF1,0
PDIA3,PDIA4,0
PDK1,PDK3,0
PDK1,PDK4,0
PDXP,PGP,0
PDZD4,PDZRN3,0
PDZD4,PDZRN4,0
PDZRN3,PDZRN4,0
PFKFB1,PFKFB4,0
PFKL,PFKM,0
PFKL,PFKP,0
PFKM,PFKP,0
PGA5,PGC,0
PGA5,REN,0
PGK1,PGK2,0
PGM1,PGM5,0
PHACTR1,PHACTR2,0
PHACTR1,PHACTR3,0
PHACTR1,PHACTR4,0
PHACTR2,PHACTR3,0
PHF1,PHF19,0
PHF2,PHF8,0
PHKA1,PHKA2,0
PHLDA1,PHLDA2,0
PHLPP1,PHLPP2,0
PHOSPHO1,PHOSPHO2,0
PI4K2A,PI4K2B,0
PIAS1,PIAS3,0
PIAS2,PIAS3,0
PIAS2,PIAS4,0
PIAS3,PIAS4,0
PIK3C2A,PIK3C2B,0
PIK3CA,PIK3CB,0
PIK3CA,PIK3CD,0
PIK3CA,PIK3CG,0
PIK3CB,PIK3CD,0
PIK3CB,PIK3CG,0
PIK3CD,PIK3CG,0
PIK3R1,PIK3R3,0
PIM1,PIM3,0
PIP5K1B,PIP5K1C,0
PJA1,PJA2,0
PKLR,PKM,0
PKN1,PKN3,0
PKN2,PKN3,0
PLA2G10,PLA2G2D,0
PLA2G10,PLA2G2E,0
PLA2G10,PLA2G5,0
PLA2G1B,PLA2G2A,0
PLA2G1B,PLA2G2D,0
PLA2G1B,PLA2G5,0
PLA2G2A,PLA2G2C,0
PLA2G2A,PLA2G2D,0
PLA2G2A,PLA2G2E,0
PLA2G2A,PLA2G2F,0
PLA2G2A,PLA2G5,0
PLA2G2C,PLA2G2F,0
PLA2G2D,PLA2G2E,0
PLA2G2D,PLA2G2F,0
PLA2G2D,PLA2G5,0
PLA2G2E,PLA2G2F,0
PLA2G2E,PLA2G5,0
PLA2G2F,PLA2G5,0
PLA2G4B,PLA2G4E,0
PLA2G4B,PLA2G4F,0
PLAG1,PLAGL1,0
PLAGL1,PLAGL2,0
PLK2,PLK3,0
PLK2,PLK5,0
PLPP4,PLPP5,0
PLPP6,PLPP7,0
PLPPR1,PLPPR3,0
PLPPR1,PLPPR4,0
PLPPR1,PLPPR5,0
PLPPR2,PLPPR5,0
PLPPR3,PLPPR4,0
PLPPR3,PLPPR5,0
PLPPR4,PLPPR5,0
PLXNA1,PLXNB2,0
PLXNA2,PLXNB2,0
PLXNB1,PLXNB2,0
PLXNB2,PLXND1,0
PLXNC1,PLXND1,0
PNLIP,PNLIPRP3,0
PNLIPRP1,PNLIPRP3,0
PNPLA1,PNPLA4,0
PNPLA2,PNPLA4,0
PNPLA2,PNPLA5,0
PNPLA3,PNPLA4,0
PNPLA3,PNPLA5,0
POLR2J2,POLR2J3,0
PON1,PON3,0
PON2,PON3,0
POU2F3,POU3F2,0
POU3F1,POU3F2,0
POU3F2,POU3F3,0
POU3F2,POU3F4,0
POU3F2,POU5F1,0
POU3F2,POU5F1B,0
PPEF1,PPEF2,0
PPIC,PPWD1,0
PPIL3,PPWD1,0
PPM1E,PPM1F,0
PPM1H,PPM1M,0
PPM1J,PPM1M,0
PPP1CB,PPP1CC,0
PPP1R10,PRR3,0
PPP1R13B,TP53BP2,0
PPP1R14A,PPP1R14B,0
PPP1R14A,PPP1R14C,0
PPP1R1A,PPP1R1C,0
PPP1R2,PPP1R2P3,0
PPP1R2,PPP1R2P9,0
PPP1R3D,PPP1R3G,0
PPP2R2B,PPP2R2C,0
PPP2R2C,PPP2R2D,0
PPP2R3A,PPP2R3B,0
PPP2R5A,PPP2R5D,0
PPP3CA,PPP3CC,0
PPP3R1,PPP3R2,0
PPP6R2,PPP6R3,0
PPT2,PPT2-EGFL8,0
PRB1,PRB2,0
PRB1,PRB3,0
PRB1,PRB4,0
PRB2,PRB3,0
PRB2,PRB4,0
PRDM1,ZNF683,0
PRDM9,ZNF169,0
PRDM9,ZNF337,0
PRKAA1,PRKAA2,0
PRKAB1,PRKAB2,0
PRKACA,PRKG1,0
PRKACA,PRKX,0
PRKACB,PRKACG,0
PRKACB,PRKG1,0
PRKACB,PRKX,0
PRKACG,PRKG1,0
PRKACG,PRKX,0
PRKAG1,PRKAG3,0
PRKCE,PRKCG,0
PRKCG,PRKCH,0
PRKD1,PRKD2,0
PRKG1,PRKX,0
PRKG2,PRKX,0
PRKRA,TARBP2,0
PRMT2,PRMT6,0
PRMT6,PRMT8,0
PRPS1,PRPS1L1,0
PRPS1,PRPS2,0
PRPS1,PRPSAP1,0
PRPS1,PRPSAP2,0
PRPS1L1,PRPS2,0
PRPS1L1,PRPSAP1,0
PRPS1L1,PRPSAP2,0
PRPS2,PRPSAP1,0
PRPS2,PRPSAP2,0
PRRG1,PRRG3,0
PRSS23,PRSS35,0
PRSS37,PRSS58,0
PRSS45,PRSS50,0
PRSS46P,TPSAB1,0
PSEN1,PSEN2,0
PSMA7,PSMA8,0
PSMB11,PSMB8,0
PTPN12,PTPN18,0
PTPN12,PTPN22,0
PTPN14,PTPN21,0
PTPRD,PTPRS,0
PTPRE,PTPRK,0
PTPRE,PTPRM,0
PTPRG,PTPRZ1,0
PTPRK,PTPRM,0
PTPRM,PTPRT,0
PTPRM,PTPRU,0
PTPRN,PTPRN2,0
PYCARD,PYDC1,0
PYGB,PYGM,0
PYGL,PYGM,0
RAB40A,RAB40AL,0
RAB40A,RAB40B,0
RAB40A,RAB40C,0
RABGAP1,RABGAP1L,0
RCBTB1,RCBTB2,0
RFPL1,RFPL4AL1,0
RFPL1,RFPL4B,0
RFPL2,RFPL4AL1,0
RFPL2,RFPL4B,0
RFPL4A,RFPL4B,0
RFPL4AL1,RFPL4B,0
RHBDL1,RHBDL2,0
RING1,RNF2,0
RLIM,RNF6,0
RMND5A,RMND5B,0
RNASE1,RNASE4,0
RNASE2,RNASE7,0
RNASE3,RNASE6,0
RNASE6,RNASE7,0
RNASE6,RNASE8,0
RNASE7,RNASE8,0
RNF111,RNF165,0
RNF115,RNF126,0
RNF121,RNF175,0
RNF122,RNF24,0
RNF128,RNF130,0
RNF128,RNF133,0
RNF128,RNF150,0
RNF130,RNF150,0
RNF133,RNF150,0
RNF144A,RNF144B,0
RNF19A,RNF19B,0
RNF223,RNF225,0
ROCK1,STK38,0
ROCK1,STK38L,0
ROR1,ROR2,0
RPL17,RPL17-C18orf32,0
RPS4X,RPS4Y1,0
RPS6KA3,RPS6KA6,0
RPS6KA3,SGK3,0
RPS6KA6,SGK3,0
RPS6KC1,SNX15,0
S100A1,S100A2,0
SBK2,SBK3,0
SCAMP1,SCAMP4,0
SCRN1,SCRN3,0
SCRN2,SCRN3,0
SDS,SDSL,0
SEC31A,SEC31B,0
SEMA3A,SEMA3E,0
SEMA3A,SEMA3F,0
SEMA3C,SEMA3E,0
SEMA3C,SEMA3F,0
SEMA3E,SEMA3F,0
SEMA5A,SEMA5B,0
SEMA6A,SEMA6D,0
SEMA6C,SEMA6D,0
SENP3-EIF4A1,SENP5,0
SET,SETSIP,0
SET,TSPYL1,0
SET,TSPYL2,0
SET,TSPYL4,0
SFN,YWHAZ,0
SFRP1,SFRP2,0
SFRP1,SFRP5,0
SGK1,SGK3,0
SH2D4A,SH2D4B,0
SH3GLB1,SH3GLB2,0
SH3RF1,SH3RF3,0
SH3RF2,SH3RF3,0
SIAH2,SIAH3,0
SIK1,SIK2,0
SIK2,SIK3,0
SIRT6,SIRT7,0
SLC24A1,SLC24A2,0
SLC24A1,SLC24A3,0
SLC24A1,SLC24A5,0
SLK,STK24,0
SMPD1,SMPDL3A,0
SNRPB,SNRPN,0
SORCS1,SORCS2,0
SORCS1,SORCS3,0
SORCS2,SORCS3,0
SOST,SOSTDC1,0
SOX10,SOX9,0
SOX15,SOX9,0
SOX8,SOX9,0
SPACA3,SPACA5B,0
SPACA5,SPACA5B,0
SPPL2A,SPPL2B,0
SPPL2A,SPPL2C,0
SPPL2B,SPPL2C,0
SPSB1,SPSB2,0
SPSB1,SPSB4,0
SPSB2,SPSB4,0
SPTLC2,SPTLC3,0
SRPK1,SRPK3,0
SRPK2,SRPK3,0
ST14,TMPRSS7,0
ST3GAL3,ST3GAL5,0
ST3GAL4,ST3GAL5,0
ST6GAL1,ST6GAL2,0
ST6GALNAC1,ST6GALNAC2,0
ST6GALNAC3,ST6GALNAC4,0
ST6GALNAC3,ST6GALNAC5,0
ST6GALNAC4,ST6GALNAC5,0
ST6GALNAC5,ST6GALNAC6,0
STAMBP,STAMBPL1,0
STC1,STC2,0
STK24,STK3,0
STK26,STK3,0
STK32A,STK32B,0
STRADA,STRADB,0
STXBP5,STXBP5L,0
SUCLA2,SUCLG2,0
SULT1A1,SULT1C2,0
SULT1A1,SULT1C3,0
SULT1A1,SULT2B1,0
SULT1A2,SULT2B1,0
SULT1B1,SULT1C2,0
SULT1B1,SULT1C3,0
SULT1B1,SULT1C4,0
SULT1B1,SULT1E1,0
SULT1B1,SULT2B1,0
SULT1C2,SULT1C3,0
SULT1C2,SULT1C4,0
SULT1C2,SULT1E1,0
SULT1C2,SULT2B1,0
SULT1C3,SULT1C4,0
SULT1C3,SULT1E1,0
SULT1C3,SULT2B1,0
SULT1C4,SULT2B1,0
SULT1E1,SULT2B1,0
SYK,ZAP70,0
SYNJ1,SYNJ2,0
TAB2,TAB3,0
TAF5,TAF5L,0
TAOK1,TAOK2,0
TAOK2,TAOK3,0
TBC1D1,TBC1D4,0
TBC1D10A,TBC1D10B,0
TBC1D10A,TBC1D10C,0
TBC1D10B,TBC1D10C,0
TBC1D12,TBC1D14,0
TBC1D22A,TBC1D22B,0
TBC1D28,USP6NL,0
TBC1D8,TBC1D9,0
TBC1D8B,TBC1D9,0
TBL1X,TBL1Y,0
TBL1XR1,TBL1Y,0
TCP10L,TCP10L2,0
TENM2,TENM3,0
TENM2,TENM4,0
TENM3,TENM4,0
TGFB1,TGFB2,0
TGM2,TGM4,0
TGM2,TGM5,0
TGM4,TGM5,0
TINAG,TINAGL1,0
TJP1,TJP2,0
TKTL1,TKTL2,0
TMEM59,TMEM59L,0
TMPRSS11A,TMPRSS11F,0
TMPRSS11B,TMPRSS11D,0
TMPRSS11B,TMPRSS11E,0
TMPRSS11B,TMPRSS11F,0
TMPRSS11D,TMPRSS11E,0
TMPRSS11D,TMPRSS11F,0
TMPRSS11E,TMPRSS11F,0
TMPRSS11E,TMPRSS9,0
TMPRSS13,TMPRSS3,0
TMPRSS15,TMPRSS3,0
TMPRSS15,TMPRSS4,0
TMPRSS2,TMPRSS5,0
TMPRSS3,TMPRSS4,0
TMPRSS3,TMPRSS5,0
TMPRSS6,TMPRSS7,0
TPSAB1,TPSB2,0
TPST1,TPST2,0
TRABD2A,TRABD2B,0
TRAF1,TRAF5,0
TRAF2,TRAF5,0
TRAF4,TRAF5,0
TRPM6,TRPM7,0
TSPAN14,TSPAN17,0
TSPAN17,TSPAN5,0
TSSK1B,TSSK2,0
TSSK1B,TSSK3,0
TSSK2,TSSK3,0
TTBK1,TTBK2,0
TTLL3,TTLL8,0
TUBB,TUBB2A,0
TUBB,TUBB2B,0
UBA6,UBA7,0
UBASH3A,UBASH3B,0
UBE2D1,UBE2E3,0
UBE2D3,UBE2D4,0
UBE2D3,UBE2E1,0
UBE2D3,UBE2E2,0
UBE2D4,UBE2E1,0
UBE2D4,UBE2E2,0
UBE2E1,UBE2E2,0
UBE2N,UBE2NL,0
UBE2N,UBE2T,0
UBE2NL,UBE2S,0
UBE2V1,UBE2V2,0
UBR1,UBR2,0
UCK2,UCKL1,0
UGGT1,UGGT2,0
UNK,UNKL,0
USP11,USP32,0
USP13,USP5,0
USP15,USP32,0
USP2,USP8,0
USP20,USP33,0
USP22,USP51,0
USP24,USP9Y,0
USP25,USP28,0
USP26,USP29,0
USP26,USP37,0
USP27X,USP44,0
USP27X,USP51,0
USP32,USP4,0
USP32,USP6,0
USP38,USP46,0
USP44,USP49,0
USP53,USP54,0
USP9X,USP9Y,0
VNN1,VNN2,0
VNN1,VNN3,0
VNN2,VNN3,0
WDR7,WDR72,0
WIPI1,WIPI2,0
WNK1,WNK2,0
WNK2,WNK3,0
WSB1,WSB2,0
WSCD1,WSCD2,0
XPNPEP1,XPNPEP2,0
XYLT1,XYLT2,0
YTHDF1,YTHDF2,0
YWHAH,YWHAZ,0
ZBTB10,ZBTB46,0
ZBTB12,ZBTB26,0
ZBTB18,ZBTB3,0
ZBTB2,ZBTB25,0
ZBTB22,ZBTB43,0
ZBTB22,ZBTB9,0
ZBTB26,ZBTB6,0
ZBTB46,ZBTB8A,0
ZBTB46,ZBTB8B,0
ZBTB8A,ZBTB8B,0
ZFP91,ZFP91-CNTF,0
ZFYVE16,ZFYVE21,0
ZMIZ1,ZMIZ2,0
ZNF280A,ZNF280B,0
ZNF362,ZNF384,0
ZNF423,ZNF521,0
ZXDA,ZXDC,0
ZXDB,ZXDC,0
AARS,F13B,0
AARS,SPEM1,0
ABHD16A,GPX6,0
ABHD16A,GSX2,0
ABHD4,BMP15,0
ABHD4,PLA2G2F,0
ABHD5,KLK12,0
ABL1,ABL2,0
ABL1,ADH7,0
ABL1,RXFP3,0
ABL1,SLC36A3,0
ABR,BCR,0
ABR,GPR50,0
ACAP2,ACAP3,0
ACTG1,SERPINA7,0
ACTR1B,GFRAL,0
ACTR1B,GLRA2,0
ACVR2A,ACVR2B,0
ACVR2A,TKTL2,0
ACVR2B,NDST4,0
ADH7,BTN3A1,0
ADH7,CBX3,0
ADH7,CRY2,0
ADH7,FNDC3A,0
ADH7,GANAB,0
ADH7,GIGYF2,0
ADH7,GTF2H2C,0
ADH7,KLHL20,0
ADH7,LATS1,0
ADH7,P3H4,0
ADH7,RANBP9,0
ADH7,RBMS1,0
ADH7,SGTB,0
ADH7,SLC25A24,0
ADH7,SLC41A2,0
ADH7,SPOPL,0
ADH7,STK38,0
ADH7,TMEM63B,0
ADH7,TNKS2,0
ADH7,TRIM34,0
ADH7,UBALD2,0
ADH7,UBAP2,0
ADH7,UBP1,0
ADH7,ZMIZ1,0
AGAP1,AGAP3,0
AGAP1,CDX4,0
AGAP1,RAX,0
AGAP1,TKTL2,0
AGAP1,TRPC7,0
AGAP9,GPX6,0
AGAP9,SLC36A3,0
AKT1,F13B,0
AKT1,HTR5A,0
AKT1,SLC36A3,0
AKT2,MEP1A,0
ALG10B,RD3,0
ALG10B,TPH2,0
ALG10,APOBEC1,0
ALG10,RNF17,0
ANKRA2,KCNK10,0
ANKRA2,SLC36A3,0
ANKRD13A,C8B,0
ANKRD13A,GPR50,0
ANKRD13A,SERPINB12,0
ANKRD13D,BMP15,0
ANKRD13D,SERPINA7,0
ANXA11,TRPC7,0
ANXA7,GPX6,0
AP1B1,BMP15,0
AP1B1,TPH2,0
AP2A1,RXFP3,0
AP2A1,SPEM1,0
AP2A2,CLRN1,0
AP2B1,CLDN17,0
AP2B1,GSX2,0
AP3M1,KCNK10,0
AP3M1,PPP3R2,0
AP3M1,TKTL2,0
AP3M2,DSPP,0
AP3S1,CXorf66,0
AP3S1,SPEM1,0
AP3S1,TPH2,0
AP3S2,SLC13A1,0
APOBEC1,ARPC1A,0
APOBEC1,CPSF3,0
APOBEC1,DPF2,0
APOBEC1,FNIP2,0
APOBEC1,G3BP2,0
APOBEC1,IQGAP1,0
APOBEC1,LPIN1,0
APOBEC1,MAPKAPK3,0
APOBEC1,MFAP3L,0
APOBEC1,NME1,0
APOBEC1,NUCB2,0
APOBEC1,ORMDL1,0
APOBEC1,PACSIN3,0
APOBEC1,PBX3,0
APOBEC1,PYCR2,0
APOBEC1,RHOC,0
APOBEC1,SFXN1,0
APOBEC1,SIPA1L1,0
APOBEC1,STX7,0
APOBEC1,TCF3,0
APOBEC1,ZFAND2B,0
APOBEC1,ZNF77,0
APOBEC1,ZNF773,0
APPL1,DGAT2L6,0
APPL1,KLK12,0
ARFGEF1,GSX2,0
ARFGEF1,PNPLA5,0
ARFGEF1,RAX,0
ARFGEF2,BPIFB6,0
ARFGEF2,DSPP,0
ARFGEF2,SPEM1,0
ARFIP1,ARFIP2,0
ARFIP2,GABRA1,0
ARFIP2,PDILT,0
ARHGEF3,DSPP,0
ARID1A,GABRA1,0
ARID1B,CLDN17,0
ARID1B,GLRA2,0
ARID1B,SERPINB12,0
ARL8A,PRSS37,0
ARL8A,TRPC7,0
ARL8B,GPR50,0
ARL8B,PDILT,0
ARL8B,PPP3R2,0
ARPC1A,SERPINA7,0
ARPC1A,SLC13A1,0
ARPC1B,MEP1A,0
ARPC1B,PNPLA5,0
ARPC1B,TRPC7,0
ARPC5L,SPEM1,0
ARPC5,C8B,0
ARPC5,HTR5A,0
ARPP19,SERPINB12,0
ASAP1,CST9,0
ASAP2,SPEM1,0
ASIC1,C8B,0
ASIC3,CLRN1,0
ATAD2,ATAD2B,0
ATAD2B,GPR50,0
ATAD2,BMP15,0
ATAD3A,MEP1A,0
ATAD3B,SERPINB12,0
ATF1,CREB1,0
ATF1,FGF4,0
ATF1,GPR50,0
ATF1,SLC36A3,0
ATF1,UBQLN3,0
ATF2,GLRA2,0
ATF2,TKTL2,0
ATP6V0A1,GFRAL,0
ATP6V0A1,HTR5A,0
ATP6V0A2,CXorf66,0
ATP6V0A2,PDILT,0
ATP6V0A2,PNPLA5,0
B4GALT1,RXFP3,0
B4GALT1,TPH2,0
B4GALT2,PPP3R2,0
BCR,PRSS37,0
BICD1,CLRN1,0
BICD1,RS1,0
BICD2,HTR5A,0
BMP15,BTN3A1,0
BMP15,CCNG2,0
BMP15,CCT7,0
BMP15,COPS7A,0
BMP15,COQ8B,0
BMP15,CRY1,0
BMP15,DCUN1D1,0
BMP15,DHX8,0
BMP15,GIGYF1,0
BMP15,GNA13,0
BMP15,KLC1,0
BMP15,ORMDL1,0
BMP15,PBX3,0
BMP15,PIP5K1C,0
BMP15,RAPGEF2,0
BMP15,TESK2,0
BMP15,TMEM50A,0
BMP15,VDAC3,0
BMP15,ZNF354A,0
BMP15,ZNF764,0
BPIFB6,BTN3A3,0
BPIFB6,CSNK2A1,0
BPIFB6,DHRS4,0
BPIFB6,DNAJA1,0
BPIFB6,DYRK3,0
BPIFB6,KCTD5,0
BPIFB6,LMNB2,0
BPIFB6,LSM14B,0
BPIFB6,MRFAP1L1,0
BPIFB6,NDFIP2,0
BPIFB6,NOTCH2,0
BPIFB6,NR1D1,0
BPIFB6,OSBPL3,0
BPIFB6,RBM4B,0
BPIFB6,SAP30,0
BPIFB6,SNX1,0
BPIFB6,STX7,0
BPIFB6,UCK2,0
BPIFB6,USP33,0
BPIFB6,ZNF181,0
BPIFB6,ZNF286B,0
BPIFB6,ZNF552,0
BPIFB6,ZNF76,0
BRCA1,FMR1NB,0
BRCA1,NDST4,0
BRWD1,PPP3R2,0
BRWD1,RXFP3,0
BTBD1,DSPP,0
BTBD1,SERPINB12,0
BTBD2,CLRN1,0
BTN2A1,BTN2A2,0
